Wall time,Step,Value
1717140865.001782,0,9.145990371704102
1717140876.8892653,1,8.9161376953125
1717140889.2395859,2,8.977826118469238
1717140901.4416165,3,8.491921424865723
1717140914.1352668,4,8.869659423828125
1717140926.9229515,5,8.356712341308594
1717140939.769758,6,8.109957695007324
1717140952.444247,7,8.319530487060547
1717140965.1602128,8,8.204604148864746
1717140977.8349612,9,8.166576385498047
1717140990.620225,10,8.216434478759766
1717141003.5158362,11,8.420936584472656
1717141015.768858,12,8.103198051452637
1717141027.5188596,13,7.814189910888672
1717141040.1924777,14,7.9071455001831055
1717141052.89504,15,8.229955673217773
1717141065.5020642,16,8.03221321105957
1717141078.1351414,17,7.864893436431885
1717141090.8039687,18,8.000946998596191
1717141103.4477947,19,7.745741367340088
1717141116.0793705,20,7.777007579803467
1717141128.744129,21,7.935032367706299
1717141141.425239,22,7.887710094451904
1717141154.1253862,23,8.14883041381836
1717141166.0814705,24,7.90038537979126
1717141176.4063573,25,7.982355117797852
1717141186.7689729,26,8.000101089477539
1717141197.1105413,27,7.970524787902832
1717141208.8934948,28,8.101507186889648
1717141221.0483556,29,7.938412666320801
1717141233.5956044,30,7.999256134033203
1717141246.221726,31,8.164041519165039
1717141259.0173252,32,8.181787490844727
1717141271.6166975,33,8.104887962341309
1717141284.2539344,34,7.995875835418701
1717141296.852551,35,7.969679832458496
1717141309.382983,36,8.082916259765625
1717141321.9756646,37,7.97136926651001
1717141334.6120715,38,7.846302032470703
1717141347.3567314,39,8.060944557189941
1717141359.9285247,40,8.10657787322998
1717141372.6879916,41,8.03221321105957
1717141385.2797897,42,8.202068328857422
1717141396.980779,43,8.153900146484375
1717141409.4063046,44,8.000946998596191
1717141422.1439717,45,8.1454496383667
1717141434.7592883,46,8.098127365112305
1717141447.4879122,47,7.874188423156738
1717141460.222826,48,7.977285385131836
1717141472.8682094,49,8.186857223510742
1717141485.4654868,50,7.967988967895508
1717141498.1125383,51,7.858132362365723
1717141510.6801786,52,8.10657787322998
1717141523.3782213,53,8.041509628295898
1717141536.0793724,54,7.935877323150635
1717141548.676062,55,7.840386867523193
1717141561.3492815,56,8.012776374816895
1717141574.0806372,57,7.978130340576172
1717141586.717136,58,8.258687019348145
1717141599.3652635,59,8.213054656982422
1717141612.0050316,60,8.020381927490234
1717141624.6854978,61,7.867428779602051
1717141636.3512218,62,7.9088358879089355
1717141648.1435804,63,8.158125877380371
1717141658.7849686,64,8.107422828674316
1717141670.6106117,65,8.469949722290039
1717141682.7975929,66,8.110803604125977
1717141695.406778,67,8.295023918151855
1717141708.0889654,68,8.000101089477539
1717141720.8017771,69,7.948553562164307
1717141733.284711,70,8.097282409667969
1717141745.061839,71,8.038128852844238
1717141756.904547,72,8.196998596191406
1717141769.5258527,73,8.13023853302002
1717141782.1487558,74,8.103198051452637
1717141794.7498655,75,8.381218910217285
1717141807.2986085,76,8.464035034179688
1717141819.9229307,77,8.128549575805664
1717141832.5523853,78,8.355867385864258
1717141845.14586,79,8.224884986877441
1717141857.8015044,80,7.97136926651001
1717141870.4132967,81,7.984045028686523
1717141882.9523814,82,8.277277946472168
1717141895.4753351,83,8.253617286682129
1717141907.598616,84,8.429387092590332
1717141920.1984625,85,8.227420806884766
1717141932.1669202,86,8.336431503295898
1717141944.0277734,87,8.364317893981934
1717141956.3326397,88,8.484315872192383
1717141968.9112701,89,8.120944023132324
1717141981.6695876,90,8.097282409667969
1717141994.3128185,91,8.132774353027344
1717142006.8970554,92,8.26375675201416
1717142019.7690573,93,8.108267784118652
1717142032.513224,94,8.367698669433594
1717142045.000272,95,8.315305709838867
1717142057.3452415,96,8.225729942321777
1717142069.7498186,97,8.254461288452148
1717142082.3123932,98,8.06686019897461
1717142094.670357,99,8.363473892211914
1717142107.164826,100,8.179252624511719
1717142119.2989798,101,8.168266296386719
1717142131.5877302,102,8.551074981689453
1717142143.3336916,103,8.243475914001465
1717142155.7502563,104,8.186857223510742
1717142167.0814602,105,8.208828926086426
1717142178.1811707,106,8.333051681518555
1717142190.124331,107,8.017848014831543
1717142202.738076,108,8.122633934020996
1717142215.287288,109,8.420936584472656
1717142226.2877426,110,8.155591011047363
1717142238.2045968,111,8.426007270812988
1717142249.5972927,112,8.117563247680664
1717142261.6488104,113,8.077000617980957
1717142274.226055,114,8.124323844909668
1717142286.819853,115,8.424317359924316
1717142299.220094,116,8.212209701538086
1717142311.573048,117,8.318685531616211
1717142324.3268304,118,8.093056678771973
1717142337.0568166,119,8.441218376159668
1717142349.673611,120,8.496146202087402
1717142362.2993443,121,8.601778030395508
1717142374.922211,122,8.0913667678833
1717142387.6212564,123,8.0034818649292
1717142400.2995622,124,8.39136028289795
1717142413.0302532,125,8.436147689819336
1717142425.6863391,126,8.262066841125488
1717142438.3972461,127,8.245166778564453
1717142451.160439,128,8.5612154006958
1717142463.9250698,129,8.330516815185547
1717142476.5981514,130,7.9477081298828125
1717142489.2103052,131,8.298404693603516
1717142501.8948412,132,8.359248161315918
1717142514.4100456,133,8.23080062866211
1717142527.0719013,134,8.32629108428955
1717142539.8055675,135,7.988270282745361
1717142552.2779121,136,8.359248161315918
1717142564.8050103,137,8.454739570617676
1717142577.4364042,138,8.449668884277344
1717142590.0327246,139,8.38375473022461
1717142602.6054885,140,7.958693981170654
1717142615.2506757,141,8.382064819335938
1717142627.8683894,142,8.071085929870605
1717142640.4955559,143,8.306855201721191
1717142653.2299387,144,8.269672393798828
1717142665.9570296,145,8.204604148864746
1717142678.5827696,146,8.82656192779541
1717142691.2029343,147,8.428542137145996
1717142703.9926596,148,8.563751220703125
1717142716.5698152,149,8.314460754394531
1717142729.2340806,150,8.496991157531738
1717142741.8979292,151,8.612764358520508
1717142754.5841997,152,8.610228538513184
1717142767.413339,153,8.546004295349121
1717142780.1393726,154,8.381218910217285
1717142792.7717319,155,8.367698669433594
1717142805.4596636,156,8.617834091186523
1717142818.173236,157,8.588257789611816
1717142830.6908627,158,8.54008960723877
1717142843.3328958,159,8.445443153381348
1717142856.0171435,160,8.499526977539062
1717142868.5826473,161,8.480935096740723
1717142881.1928084,162,8.76740837097168
1717142893.896794,163,8.19615364074707
1717142906.3843572,164,8.316995620727539
1717142918.8387263,165,8.419246673583984
1717142931.570549,166,8.17756175994873
1717142944.1118221,167,8.467414855957031
1717142956.7564726,168,8.257842063903809
1717142969.4327066,169,8.33727741241455
1717142982.061278,170,8.554454803466797
1717142994.5478444,171,8.34910774230957
1717143007.251261,172,8.349952697753906
1717143019.8315406,173,8.543469429016113
1717143032.3395262,174,8.453893661499023
1717143044.637981,175,8.462345123291016
1717143057.3094385,176,8.407416343688965
1717143069.9932244,177,8.4082612991333
1717143082.7980947,178,8.737831115722656
1717143095.5776293,179,8.370234489440918
1717143107.8129585,180,8.75980281829834
1717143120.3985577,181,8.891631126403809
1717143133.0322669,182,8.38375473022461
1717143145.567108,183,8.624594688415527
1717143158.2496033,184,8.374459266662598
1717143170.833907,185,8.398965835571289
1717143183.3403265,186,8.786844253540039
1717143195.9630826,187,8.671916961669922
1717143208.6339316,188,8.705719947814941
1717143221.4620135,189,8.539244651794434
1717143234.824156,190,8.715859413146973
1717143247.9659777,191,8.709098815917969
1717143260.3489895,192,8.726000785827637
1717143273.0289311,193,8.56882095336914
1717143285.7028625,194,8.461499214172363
1717143298.004942,195,8.622903823852539
1717143310.5315766,196,8.676987648010254
1717143322.3132484,197,8.712479591369629
1717143334.0149155,198,8.944869041442871
1717143344.8777425,199,8.856983184814453
1717143355.7009256,200,8.533329010009766
1717143367.7636695,201,8.909377098083496
1717143378.6669312,202,8.934727668762207
1717143389.1853914,203,9.12486457824707
1717143401.3426452,204,9.007402420043945
1717143414.0931294,205,8.9161376953125
1717143425.8650522,206,9.213595390319824
1717143438.5773926,207,8.982895851135254
1717143451.2791643,208,9.140920639038086
1717143463.900064,209,8.986276626586914
1717143476.613499,210,9.251623153686523
1717143489.4131775,211,9.314156532287598
1717143502.0564759,212,9.27781867980957
1717143514.8010268,213,9.192468643188477
1717143527.510196,214,9.008247375488281
1717143540.1281562,215,9.095288276672363
1717143552.7583468,216,8.962615013122559
1717143565.3969378,217,9.243171691894531
1717143578.0265267,218,9.383450508117676
1717143590.6596413,219,9.39359188079834
1717143603.3576362,220,9.873579978942871
1717143616.0124638,221,9.575276374816895
1717143628.5560215,222,9.451899528503418
1717143641.1281972,223,9.537249565124512
1717143653.4243586,224,9.635275840759277
1717143665.92359,225,9.776399612426758
1717143678.5525115,226,9.966535568237305
1717143691.19339,227,9.862594604492188
1717143703.6966963,228,10.297796249389648
1717143716.3396769,229,9.84146785736084
1717143729.0388708,230,10.203150749206543
1717143741.5981925,231,10.246248245239258
1717143754.215081,232,10.334978103637695
1717143766.9261918,233,10.347654342651367
1717143779.5006104,234,10.249628067016602
1717143792.179994,235,10.266529083251953
1717143804.957379,236,10.560606956481934
1717143817.7658637,237,10.622295379638672
1717143830.5179727,238,10.829333305358887
1717143842.7399895,239,10.32230281829834
1717143855.3651645,240,10.68736457824707
1717143867.9721904,241,10.667083740234375
1717143880.6434288,242,10.588494300842285
1717143893.2653751,243,10.760039329528809
1717143905.997471,244,10.709336280822754
1717143918.3840055,245,11.039751052856445
1717143931.049794,246,10.974681854248047
1717143943.73238,247,11.070173263549805
1717143955.9399898,248,11.041441917419434
1717143968.5253499,249,10.732996940612793
1717143981.1850975,250,10.701730728149414
1717143992.81447,251,11.206226348876953
1717144003.804632,252,11.276366233825684
1717144015.1490645,253,10.997498512268066
1717144026.943183,254,11.581429481506348
1717144037.4885266,255,11.630441665649414
1717144048.8077204,256,10.977217674255371
1717144060.7856402,257,11.10566520690918
1717144072.9314747,258,10.88257122039795
1717144085.284996,259,11.335518836975098
1717144097.8414533,260,11.491008758544922
1717144110.3247685,261,11.459741592407227
1717144122.9437675,262,12.041982650756836
1717144135.7172813,263,11.769875526428223
1717144148.3894014,264,11.852690696716309
1717144161.0688925,265,11.500304222106934
1717144173.8422184,266,11.484248161315918
1717144186.5147862,267,11.452980995178223
1717144199.2584147,268,11.424249649047852
1717144212.0096505,269,11.605935096740723
1717144224.6998088,270,11.424249649047852
1717144237.4044569,271,11.365941047668457
1717144250.1773496,272,11.394672393798828
1717144262.853215,273,11.431855201721191
1717144275.4994648,274,11.689596176147461
