Wall time,Step,Value
1716458152.6068194,0,2.566037654876709
1716458169.043064,1,3.3898305892944336
1716458185.6837506,2,3.2496306896209717
1716458202.1792252,3,4.2054338455200195
1716458218.538971,4,4.853985786437988
1716458234.8721254,5,5.551387786865234
1716458251.3330462,6,6.055177211761475
1716458267.5723438,7,7.239985466003418
1716458283.9755604,8,8.372274398803711
1716458300.238978,9,8.910187721252441
1716458316.7166564,10,10.666666984558105
1716458333.0015645,11,10.98163890838623
1716458349.2774403,12,12.034276962280273
1716458365.6549375,13,12.033345222473145
1716458381.5085104,14,13.28927993774414
1716458396.980157,15,12.836591720581055
1716458413.3219614,16,14.317099571228027
1716458429.733485,17,14.359326362609863
1716458445.9752488,18,14.259992599487305
1716458462.2043884,19,15.076072692871094
1716458478.5102162,20,14.01836109161377
1716458494.878756,21,15.10584831237793
1716458511.119109,22,15.221240043640137
1716458527.351561,23,15.155807495117188
1716458543.7872832,24,14.965035438537598
1716458560.061871,25,15.765608787536621
1716458576.4930515,26,16.63766098022461
1716458592.726102,27,15.026269912719727
1716458608.9115593,28,15.263157844543457
1716458625.4262252,29,15.920916557312012
1716458641.9542682,30,16.678129196166992
1716458658.3226159,31,15.628157615661621
1716458674.7134428,32,16.08560562133789
1716458691.2576432,33,17.087034225463867
1716458707.7821977,34,16.654598236083984
1716458724.1788232,35,16.84464454650879
1716458740.496613,36,18.271520614624023
1716458756.9104083,37,18.377824783325195
1716458773.261669,38,16.898540496826172
1716458789.6108623,39,18.796993255615234
1716458806.0654197,40,18.29673957824707
1716458822.3110187,41,17.8197078704834
1716458838.596302,42,18.094913482666016
1716458854.8516495,43,19.44832420349121
1716458871.1269324,44,18.98084831237793
1716458887.578141,45,20.18439292907715
1716458903.9385314,46,18.9627742767334
1716458920.2246492,47,19.985774993896484
1716458936.618121,48,21.369579315185547
1716458952.9444518,49,20.25234603881836
1716458969.2696593,50,20.70469856262207
1716458985.5158753,51,21.45862579345703
1716459001.9970903,52,21.493440628051758
1716459018.357453,53,21.371109008789062
1716459034.0299313,54,21.054399490356445
1716459050.431561,55,22.438392639160156
1716459066.8423293,56,22.645225524902344
1716459083.2350914,57,22.263263702392578
1716459099.5332131,58,22.182985305786133
1716459115.5257668,59,23.689655303955078
1716459130.5044544,60,22.896156311035156
1716459146.8068674,61,23.955896377563477
1716459163.212258,62,23.28767204284668
1716459179.5873327,63,23.053382873535156
1716459195.845511,64,25.025466918945312
1716459212.2172682,65,24.239513397216797
1716459228.4838443,66,23.97039794921875
1716459245.621171,67,24.677900314331055
1716459262.2701523,68,24.856046676635742
1716459278.7119472,69,25.20378303527832
1716459295.283276,70,25.267738342285156
1716459311.68873,71,25.574424743652344
1716459328.1101713,72,24.674480438232422
1716459344.594364,73,25.473264694213867
1716459360.9936137,74,25.636070251464844
1716459377.5164933,75,24.885774612426758
1716459393.7856622,76,25.551071166992188
1716459410.2492104,77,24.755905151367188
1716459426.503527,78,26.022544860839844
1716459442.9427836,79,26.924306869506836
1716459459.243797,80,25.969114303588867
1716459475.5885992,81,26.230043411254883
1716459492.0672326,82,26.776296615600586
1716459508.3968072,83,27.00517463684082
1716459524.8397598,84,26.82851791381836
1716459541.54757,85,27.18347930908203
1716459558.0973716,86,26.421085357666016
1716459574.6423647,87,27.121309280395508
