Wall time,Step,Value
1716458152.6061516,0,2.5885040760040283
1716458169.0421338,1,3.422703981399536
1716458185.6829243,2,3.313253164291382
1716458202.1783412,3,4.271404266357422
1716458218.538141,4,4.78785514831543
1716458234.8713129,5,5.616698265075684
1716458251.332185,6,6.2650604248046875
1716458267.5716732,7,7.399062156677246
1716458283.9747317,8,8.313998222351074
1716458300.2381773,9,9.260284423828125
1716458316.715829,10,11.147782325744629
1716458333.0009537,11,11.44223690032959
1716458349.2766132,12,12.216338157653809
1716458365.6541436,13,12.381129264831543
1716458381.5077333,14,13.588586807250977
1716458396.9793708,15,13.095015525817871
1716458413.3211298,16,14.657920837402344
1716458429.7326148,17,15.158658027648926
1716458445.974449,18,14.718453407287598
1716458462.2037144,19,15.866084098815918
1716458478.509599,20,14.606328010559082
1716458494.8778358,21,15.61862564086914
1716458511.1185045,22,15.840855598449707
1716458527.3507388,23,15.77008056640625
1716458543.7866318,24,15.666177749633789
1716458560.0612423,25,16.523487091064453
1716458576.4922316,26,17.454811096191406
1716458592.7252607,27,15.717164993286133
1716458608.91074,28,16.44223976135254
1716458625.4253845,29,16.730453491210938
1716458641.9535084,30,17.59796905517578
1716458658.321891,31,16.651714324951172
1716458674.7126014,32,16.942373275756836
1716458691.2570493,33,17.752351760864258
1716458707.7813487,34,17.144987106323242
1716458724.1780322,35,17.75921630859375
1716458740.4957833,36,19.37578773498535
1716458756.9095964,37,19.435396194458008
1716458773.2608435,38,17.942710876464844
1716458789.610008,39,19.89150047302246
1716458806.064804,40,19.60784339904785
1716458822.3104036,41,18.66081428527832
1716458838.5955133,42,19.15778160095215
1716458854.8508432,43,20.373079299926758
1716458871.126027,44,20.0795955657959
1716458887.5772445,45,21.733736038208008
1716458903.9379013,46,20.741254806518555
1716458920.223981,47,20.753324508666992
1716458936.617324,48,22.540834426879883
1716458952.94357,49,21.98419761657715
1716458969.2689366,50,22.098854064941406
1716458985.5151165,51,22.434019088745117
1716459001.9962053,52,22.915544509887695
1716459018.3568356,53,22.368661880493164
1716459034.0289655,54,22.465068817138672
1716459050.4305952,55,24.331928253173828
1716459066.8415568,56,24.420455932617188
1716459083.2346737,57,23.754926681518555
1716459099.5324457,58,24.165063858032227
1716459115.5249305,59,24.963661193847656
1716459130.5037844,60,25.065183639526367
1716459146.8059494,61,25.620864868164062
1716459163.2116318,62,25.45707893371582
1716459179.586488,63,24.454463958740234
1716459195.8449798,64,26.56334686279297
1716459212.2165816,65,26.436176300048828
1716459228.483041,66,26.085433959960938
1716459245.6199334,67,26.531700134277344
1716459262.2691169,68,27.12041664123535
1716459278.7111583,69,27.261507034301758
1716459295.2824738,70,27.00286293029785
1716459311.687915,71,27.39432716369629
1716459328.1093779,72,26.708951950073242
1716459344.5933485,73,27.319679260253906
1716459360.9927702,74,27.88579559326172
1716459377.5156775,75,27.756071090698242
1716459393.7848756,76,28.25751304626465
1716459410.2484217,77,27.20193862915039
1716459426.502659,78,28.306182861328125
1716459442.9419942,79,29.3984317779541
1716459459.2429965,80,28.52691650390625
1716459475.587803,81,28.38004493713379
1716459492.0664194,82,29.6207332611084
1716459508.3960476,83,29.31882095336914
1716459524.838978,84,29.805395126342773
1716459541.5467622,85,28.895286560058594
1716459558.096555,86,28.924039840698242
1716459574.6416023,87,29.830623626708984
1716459591.2588353,88,29.548608779907227
1716459607.6515746,89,29.348983764648438
1716459624.2370338,90,30.350473403930664
1716459640.2696462,91,30.282920837402344
1716459656.7607903,92,30.12786865234375
1716459673.1023514,93,30.35525894165039
1716459689.4818788,94,30.983463287353516
1716459705.7848296,95,30.31151580810547
1716459722.2722094,96,30.44537353515625
1716459738.701092,97,30.610462188720703
1716459755.028753,98,30.80701446533203
1716459771.5641897,99,30.715164184570312
1716459788.028542,100,30.667131423950195
1716459804.5089543,101,31.0567684173584
1716459820.893811,102,31.3407039642334
1716459837.4050367,103,31.099193572998047
1716459853.7998612,104,31.187862396240234
1716459870.1683714,105,31.15275764465332
1716459886.5782886,106,32.09964370727539
1716459902.9710908,107,31.6158390045166
1716459919.4417562,108,31.36371612548828
1716459935.726225,109,30.999465942382812
1716459952.1070054,110,31.03388214111328
1716459968.5128748,111,31.20840835571289
1716459984.7782664,112,31.87154769897461
1716460001.1842198,113,31.348073959350586
1716460017.5451822,114,31.793291091918945
1716460034.0166745,115,31.275007247924805
1716460050.321995,116,32.21288299560547
1716460066.7319295,117,31.720998764038086
1716460083.0012975,118,31.776670455932617
1716460099.4237146,119,32.08537292480469
1716460115.7199972,120,32.41547393798828
1716460132.187037,121,31.569665908813477
1716460148.6303535,122,32.75017166137695
1716460164.9529135,123,32.17205810546875
1716460181.5131638,124,31.815767288208008
1716460197.831819,125,32.764854431152344
1716460214.246926,126,32.111209869384766
1716460230.6415467,127,31.938631057739258
1716460246.9513457,128,32.506980895996094
1716460263.351698,129,32.22602462768555
1716460279.805213,130,31.910818099975586
1716460296.1203945,131,32.82051086425781
1716460312.422091,132,32.26369094848633
1716460328.9479084,133,33.292232513427734
1716460345.2074614,134,32.95194625854492
1716460361.5359595,135,33.286319732666016
1716460378.0216758,136,32.423927307128906
1716460394.384052,137,33.54793930053711
1716460410.7252634,138,32.91805648803711
1716460427.0219474,139,33.37364196777344
1716460443.5360456,140,33.29312515258789
1716460459.8188148,141,32.853515625
1716460476.1240857,142,33.00770950317383
1716460492.479885,143,32.81304168701172
1716460508.924003,144,33.20557403564453
1716460525.2529964,145,33.72134017944336
1716460541.6517699,146,33.47479248046875
1716460558.2342541,147,33.540584564208984
1716460574.7219906,148,33.55043029785156
1716460591.2732162,149,33.1098518371582
1716460607.6754985,150,33.33920669555664
1716460624.1783662,151,33.39070510864258
1716460640.682777,152,33.679832458496094
1716460657.135666,153,33.570068359375
1716460673.7096055,154,33.62675857543945
1716460689.648041,155,34.30731964111328
1716460706.1015232,156,34.033756256103516
1716460722.5785508,157,34.31849670410156
1716460738.8796484,158,33.3564453125
1716460755.250182,159,34.13194274902344
1716460771.7931895,160,33.98328399658203
1716460788.1421785,161,33.83917999267578
1716460804.6196415,162,34.263084411621094
1716460821.106658,163,34.028499603271484
1716460837.6519878,164,33.85034942626953
1716460854.192745,165,33.08926010131836
1716460870.7341924,166,33.80527877807617
1716460887.2058926,167,33.674861907958984
1716460903.6196196,168,34.063262939453125
1716460920.147903,169,34.073814392089844
1716460936.5335486,170,34.13436508178711
1716460952.9088376,171,33.477882385253906
1716460969.2387471,172,33.86671447753906
1716460985.6608968,173,33.46641540527344
1716461002.1441672,174,33.8824348449707
1716461018.467414,175,34.00667190551758
1716461034.93824,176,34.09247589111328
1716461051.1972132,177,33.80927276611328
1716461067.5953758,178,33.93854904174805
1716461084.1984434,179,33.940895080566406
1716461100.7537262,180,33.44911193847656
1716461117.2918544,181,33.89532470703125
1716461133.758089,182,34.03739547729492
1716461150.206764,183,34.43223571777344
1716461166.840571,184,34.75684356689453
1716461183.259234,185,34.01095962524414
1716461199.8613498,186,33.81742858886719
1716461216.3377745,187,33.79701232910156
1716461232.6468568,188,33.44960021972656
1716461249.1645653,189,34.05142593383789
1716461265.590257,190,34.450096130371094
1716461282.0248775,191,34.28371810913086
1716461298.4546788,192,34.08689498901367
1716461314.9262087,193,34.38206481933594
1716461331.550119,194,34.14460754394531
1716461348.211793,195,34.59534454345703
1716461364.8296034,196,34.06206512451172
1716461381.3067987,197,34.14889907836914
1716461397.8132672,198,34.40163803100586
1716461414.3280401,199,34.16357421875
1716461430.8757024,200,34.421363830566406
1716461447.555959,201,33.88530731201172
1716461464.2516582,202,34.364501953125
1716461480.7974572,203,34.53437805175781
1716461497.3330972,204,34.45378112792969
1716461513.8081625,205,34.66338348388672
1716461530.2968693,206,34.09927749633789
1716461546.5413053,207,34.21973419189453
1716461563.0546803,208,34.755130767822266
1716461579.3437436,209,34.751773834228516
1716461595.906079,210,34.243003845214844
1716461612.2846117,211,34.85404586791992
1716461628.5914128,212,34.92007827758789
1716461644.999956,213,34.61198806762695
1716461661.4006484,214,34.81336975097656
1716461677.793186,215,33.9964485168457
1716461694.362032,216,34.04774475097656
1716461710.822887,217,35.390804290771484
1716461727.0940492,218,35.04033660888672
1716461743.7001781,219,34.68389892578125
1716461760.5966134,220,35.367332458496094
1716461777.5005639,221,35.4951171875
1716461794.3808033,222,34.61538314819336
1716461811.170957,223,35.3205451965332
1716461828.0259538,224,34.457061767578125
1716461844.8546321,225,35.646018981933594
1716461861.5265863,226,35.02501678466797
1716461878.3670342,227,35.64889907836914
1716461895.0189378,228,35.30466079711914
1716461911.8872998,229,35.366065979003906
1716461928.5929646,230,35.159812927246094
1716461945.3023782,231,35.950340270996094
1716461962.0271273,232,35.3822021484375
1716461978.6468914,233,35.07798767089844
1716461995.3345163,234,36.386226654052734
1716462012.1111653,235,35.36048126220703
1716462028.7626367,236,34.960350036621094
1716462045.4240775,237,35.48330307006836
1716462062.1962452,238,35.67375564575195
1716462077.6515079,239,36.08892059326172
1716462093.3260329,240,35.59556579589844
1716462108.351978,241,35.99290466308594
1716462122.6303165,242,35.80695724487305
1716462136.6836622,243,35.057674407958984
1716462152.4710128,244,35.95465850830078
1716462166.5534415,245,35.66054153442383
1716462180.6402574,246,35.573978424072266
1716462197.4406803,247,35.8758544921875
1716462214.2293186,248,35.72188949584961
1716462230.9446468,249,35.53299331665039
1716462247.5966275,250,35.9554557800293
1716462264.366888,251,35.85840606689453
1716462281.1542196,252,35.759944915771484
1716462297.8017046,253,36.61424255371094
1716462314.5815084,254,35.72557067871094
1716462331.0551558,255,35.65836715698242
1716462347.590392,256,36.07353591918945
1716462364.4394252,257,35.4017219543457
1716462381.1240232,258,35.75239944458008
1716462397.7723925,259,35.60967254638672
1716462414.404192,260,35.995811462402344
1716462431.0604692,261,35.796844482421875
1716462447.7920232,262,36.07463455200195
1716462464.6221764,263,35.99506378173828
1716462481.3096428,264,36.07136154174805
1716462497.8868651,265,36.15316390991211
1716462514.5539374,266,36.03635025024414
1716462531.2122192,267,36.54084777832031
1716462548.0166004,268,36.15316390991211
1716462564.8046014,269,36.23853302001953
1716462581.475618,270,35.998592376708984
1716462598.0979137,271,36.160797119140625
1716462614.441232,272,36.38271713256836
1716462628.56034,273,35.982818603515625
1716462642.706877,274,35.79249572753906
1716462657.7910864,275,36.3636360168457
1716462671.8921778,276,36.308998107910156
1716462685.9596813,277,36.60714340209961
1716462700.0759947,278,36.338077545166016
1716462716.876351,279,36.26450729370117
1716462733.5994775,280,35.89743423461914
1716462750.4426546,281,35.84872055053711
1716462767.1120045,282,36.75868225097656
1716462783.7475169,283,36.24208450317383
1716462800.4915783,284,35.757362365722656
1716462817.1653106,285,36.5438117980957
1716462834.0877974,286,35.54311752319336
1716462850.8660433,287,36.02083206176758
1716462867.551476,288,36.3636360168457
1716462884.2440157,289,35.61643981933594
1716462900.915075,290,35.89833450317383
1716462917.5752048,291,36.27311325073242
1716462934.4347787,292,35.98163604736328
1716462951.0192919,293,36.563331604003906
1716462967.7000356,294,35.84872055053711
1716462984.3454337,295,35.7691650390625
1716463001.0123594,296,35.79283142089844
1716463017.7186544,297,36.07925033569336
1716463034.4765751,298,35.807247161865234
1716463051.195188,299,36.05286407470703
1716463067.84497,300,35.98163604736328
1716463084.4590852,301,36.02131652832031
1716463101.1057684,302,35.92181396484375
1716463117.8483026,303,35.72447967529297
1716463134.6535451,304,35.746524810791016
1716463151.3346272,305,35.53228759765625
1716463167.9986367,306,36.20448303222656
1716463184.6835525,307,35.46175765991211
1716463201.3649547,308,36.34745407104492
1716463218.1616597,309,35.86785888671875
1716463234.850612,310,35.91111373901367
1716463251.5388086,311,36.030052185058594
1716463268.3012602,312,36.318843841552734
1716463284.9837852,313,36.36042785644531
1716463301.2057817,314,35.9633674621582
1716463316.7315671,315,36.72107696533203
1716463333.0842054,316,35.794742584228516
1716463348.9351747,317,35.41887664794922
1716463363.0410483,318,35.49937438964844
1716463377.1076746,319,35.778175354003906
1716463392.9177725,320,36.22018814086914
1716463409.6931834,321,36.295772552490234
1716463426.402452,322,35.66856002807617
1716463443.0761135,323,35.867794036865234
1716463459.8444839,324,36.149658203125
1716463476.4463074,325,35.656978607177734
1716463493.0621042,326,35.38188552856445
1716463509.6977282,327,34.878746032714844
1716463526.4221563,328,36.01762390136719
1716463543.0910428,329,35.380836486816406
1716463559.6842299,330,35.2139778137207
1716463576.3316247,331,35.6864128112793
1716463592.8401892,332,35.54032516479492
1716463609.550546,333,35.83671951293945
1716463626.1119795,334,35.806453704833984
1716463642.6574752,335,35.20949172973633
1716463659.207826,336,34.72370910644531
1716463675.6564147,337,36.12240982055664
1716463692.273206,338,35.35065841674805
1716463709.0259168,339,35.15778350830078
1716463725.7495632,340,35.67057418823242
1716463742.283468,341,36.15938186645508
1716463758.8383014,342,35.023372650146484
1716463775.4749844,343,35.20143127441406
1716463792.1124387,344,35.36088180541992
1716463808.9088047,345,35.31073760986328
1716463825.5481822,346,35.15973663330078
1716463842.1778982,347,35.55555725097656
1716463858.8386686,348,35.4461784362793
1716463875.467941,349,35.189876556396484
1716463892.1353443,350,35.43941116333008
1716463908.9163122,351,35.50545883178711
1716463925.5370026,352,35.63157272338867
1716463942.1872828,353,35.61062240600586
1716463958.820569,354,35.03571319580078
1716463975.453036,355,34.790428161621094
1716463992.0811577,356,36.02615737915039
1716464008.7759044,357,35.48616027832031
1716464025.4528801,358,35.26881790161133
1716464042.0460496,359,35.87318420410156
1716464058.6810393,360,35.27111053466797
1716464075.3256001,361,35.45355987548828
1716464091.9801683,362,34.914337158203125
1716464108.7388988,363,34.844444274902344
1716464125.4114673,364,35.21101760864258
1716464142.0832627,365,35.21700668334961
1716464158.5225666,366,35.16562271118164
1716464174.9388566,367,34.45408248901367
1716464191.2091587,368,35.02155303955078
1716464207.5279346,369,34.98233413696289
1716464223.8217304,370,34.853885650634766
1716464239.985761,371,34.27644729614258
1716464256.2177258,372,35.62028503417969
1716464272.7018306,373,34.975807189941406
1716464289.1040049,374,34.58995819091797
1716464305.6190891,375,35.4537467956543
1716464322.277772,376,34.605140686035156
1716464338.3671324,377,34.22710418701172
1716464354.6656642,378,35.1323127746582
1716464371.3158052,379,35.27324676513672
1716464387.9099228,380,34.16228103637695
1716464404.5427015,381,34.37275695800781
1716464420.280835,382,34.48402404785156
1716464436.6870399,383,34.4706916809082
1716464453.1657157,384,34.47905349731445
1716464469.6423614,385,35.3758430480957
1716464486.1779642,386,34.648807525634766
1716464502.479103,387,33.87355041503906
1716464519.1140096,388,34.76702117919922
1716464535.3727887,389,33.69149398803711
1716464551.962562,390,34.520347595214844
1716464568.7998168,391,33.88093566894531
1716464585.455168,392,33.86224365234375
1716464602.2894132,393,34.81998825073242
1716464618.9208386,394,34.58430480957031
1716464635.7678485,395,34.610633850097656
1716464652.3815484,396,33.45777893066406
1716464668.9521644,397,33.93045425415039
1716464685.7713227,398,33.6716194152832
1716464702.437588,399,34.476505279541016
