Wall time,Step,Value
1716463758.0339222,342,5621.74365234375
1716463774.6827025,343,5638.39208984375
1716463791.323169,344,5655.03271484375
1716463808.1164775,345,5671.826171875
1716463824.7523944,346,5688.4619140625
1716463841.3754115,347,5705.0849609375
1716463858.04785,348,5721.75732421875
1716463874.6742098,349,5738.3837890625
1716463891.346083,350,5755.0556640625
1716463908.1239538,351,5771.83349609375
1716463924.7411346,352,5788.45068359375
1716463941.401255,353,5805.11083984375
1716463958.0401626,354,5821.75
1716463974.6716537,355,5838.38134765625
1716463991.293117,356,5855.0029296875
1716464007.9981053,357,5871.70751953125
1716464024.6609204,358,5888.37060546875
1716464041.2680469,359,5904.9775390625
1716464057.905175,360,5921.61474609375
1716464074.5482035,361,5938.2578125
1716464091.2011948,362,5954.91064453125
1716464107.9575512,363,5971.6669921875
1716464124.615735,364,5988.3251953125
1716464141.284396,365,6004.994140625
1716464157.737887,366,6021.44775390625
1716464174.1424847,367,6037.85205078125
1716464190.3963447,368,6054.10595703125
1716464206.7155325,369,6070.42529296875
1716464222.935187,370,6086.64501953125
1716464239.1726353,371,6102.88232421875
1716464255.4153523,372,6119.125
1716464271.8779562,373,6135.58740234375
1716464288.2888646,374,6151.99853515625
1716464304.791671,375,6168.50146484375
1716464321.4387486,376,6185.1484375
1716464337.540748,377,6201.25048828125
1716464353.8660936,378,6217.57568359375
1716464370.4502475,379,6234.15966796875
1716464387.0967002,380,6250.80615234375
1716464403.739518,381,6267.44921875
1716464419.4672122,382,6283.1767578125
1716464435.8709095,383,6299.58056640625
1716464452.3684838,384,6316.078125
1716464468.8470397,385,6332.556640625
1716464485.368459,386,6349.078125
1716464501.684194,387,6365.39404296875
1716464518.2360463,388,6381.94580078125
1716464534.5824044,389,6398.2919921875
1716464551.1714802,390,6414.880859375
1716464568.008086,391,6431.7177734375
1716464584.66276,392,6448.37255859375
1716464601.4892898,393,6465.19873046875
1716464618.130167,394,6481.83984375
1716464634.9692855,395,6498.6787109375
1716464651.5798676,396,6515.28955078125
1716464668.159725,397,6531.869140625
1716464684.966548,398,6548.67626953125
1716464701.6379623,399,6565.34765625
